TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Interaction,Details
0.4311065,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.4311065,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.4644395,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.4644395,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.5088835,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.5088835,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.5533274,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.5533274,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.6088823,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.6088823,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.6311043,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.6311043,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.6644373,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.6644373,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.6977702,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.6977702,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.7311032,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.7311032,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.7533252,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.7533252,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.7866582,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.7866582,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.8088801,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.8088801,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.8311021,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.8311021,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.8644351,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.8644351,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.886657,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.886657,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.91999,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.91999,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.9533229,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.9533229,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
0.9755449,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
0.9755449,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.008878,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.008878,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.042211,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.042211,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.064433,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.064433,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.097766,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.097766,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.131099,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.131099,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.153321,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.153321,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.186654,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.186654,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.219987,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.219987,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.242209,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.242209,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.275542,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.275542,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.308875,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.308875,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
1.342208,1,Training,7,Floor,Body,Foot Interaction,Left Sliding MIN1
1.342208,1,Training,7,Floor,Body,Foot Interaction,Right Sliding MAX3
