Timestamp	Position.x	Position.y	Position.z	Rotation.x	Rotation.y	Rotation.z	Rotation.w
0.02045441	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.04267502	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.06489944	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.08712006	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.1093407	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.1315651	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.1537857	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.1760063	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.1982307	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.2204514	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.2426758	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.2648964	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.287117	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.3093414	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.331562	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.3537827	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.3760071	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.3982277	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.4204483	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.4426727	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.4648933	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.487114	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.5093384	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.531559	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.5537834	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.576004	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.5982246	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.6204491	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.6426697	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.6648903	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.6871147	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.7093353	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.7315559	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.7537804	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
0.776001	0.0000	1.9680	-1.5260	0.2568	0.0000	0.0000	0.9665
