TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Interaction,Details
1652.446,6,4,9,Body,Shelves,Foot Interaction,Right Foot Press
1657.168,6,4,9,Body,Shelves,Hand Interaction,YB3 Selected
1658.379,6,4,9,Body,Shelves,Hand Interaction,YB1 Selected
1659.124,6,4,9,Body,Shelves,Hand Interaction,YB2 Selected
1670.024,6,4,9,Body,Shelves,Foot Interaction,Left Foot Press
1670.813,6,4,9,Body,Shelves,Foot Interaction,Right Foot Press
1671.546,6,4,9,Body,Shelves,Foot Interaction,Left Foot Press
1683.379,6,4,9,Body,Shelves,Foot Interaction,Right Foot Press
1684.29,6,4,9,Body,Shelves,TaskBoard Button,Answer
1685.557,6,4,9,Body,Shelves,TaskBoard Button,Confirm
1685.557,6,4,9,Body,Shelves,Completion,68.72498
1688.501,7,5,9,Body,Shelves,TaskBoard Button,Start
1697.379,7,5,9,Body,Shelves,Hand Interaction,LS1 Selected
1711.468,7,5,9,Body,Shelves,Foot Interaction,Right Foot Press
1715.201,7,5,9,Body,Shelves,Foot Interaction,Right Foot Press
1715.312,7,5,9,Body,Shelves,Foot Interaction,Left Foot Press
1717.423,7,5,9,Body,Shelves,Hand Interaction,LS3 Selected
1722.334,7,5,9,Body,Shelves,Hand Interaction,LS2 Selected
1744.823,7,5,9,Body,Shelves,Foot Interaction,Right Foot Press
1784.267,7,5,9,Body,Shelves,Hand Interaction,BR2 Selected
1785.411,7,5,9,Body,Shelves,Hand Interaction,BR1 Selected
1787,7,5,9,Body,Shelves,Hand Interaction,BR3 Selected
1804.689,7,5,9,Body,Shelves,TaskBoard Button,Answer
1805.578,7,5,9,Body,Shelves,Hand Interaction,LS1 Selected
1807.044,7,5,9,Body,Shelves,Hand Interaction,LS1 Selected
1808.567,7,5,9,Body,Shelves,Foot Interaction,Left Foot Press
1808.633,7,5,9,Body,Shelves,Foot Interaction,Right Foot Press
1809.411,7,5,9,Body,Shelves,TaskBoard Button,Confirm
1809.411,7,5,9,Body,Shelves,Completion,116.187
1813.433,8,6,9,Body,Shelves,TaskBoard Button,Start
1822.555,8,6,9,Body,Shelves,Hand Interaction,YB1 Selected
1827.766,8,6,9,Body,Shelves,Hand Interaction,YB2 Selected
1832.188,8,6,9,Body,Shelves,Hand Interaction,YB3 Selected
1852.699,8,6,9,Body,Shelves,Hand Interaction,YB4 Selected
1853.11,8,6,9,Body,Shelves,Hand Interaction,YB5 Selected
1853.71,8,6,9,Body,Shelves,Hand Interaction,YB6 Selected
1870.066,8,6,9,Body,Shelves,TaskBoard Button,Answer
1873.21,8,6,9,Body,Shelves,TaskBoard Button,Confirm
1873.21,8,6,9,Body,Shelves,Completion,56.64331
1881.077,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
1881.877,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
1883.355,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
1884.199,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
1885.11,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
1886.055,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
1887.199,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
1946.543,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2673.823,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2684.001,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2686.257,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2686.868,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2698.212,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2698.612,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2699.279,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.301,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.334,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.357,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.379,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.412,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.434,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.468,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.49,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.523,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.545,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.579,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.601,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.635,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2699.635,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.657,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.69,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.712,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.746,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.768,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.79,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.823,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.857,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.879,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.912,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.934,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.957,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2699.979,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.001,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.023,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.045,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.068,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.09,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.112,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.135,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.157,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.179,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.201,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.223,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.246,9,Training,9,Floor,Shelves,Foot Interaction,Left Sliding MAX2
2700.268,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2701.234,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2702.101,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2703.068,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2703.612,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2704.345,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2707.656,9,Training,9,Floor,Shelves,TaskBoard Button,Start
2719.101,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2719.667,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2720.001,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.023,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.045,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.068,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.09,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.101,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.123,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.145,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.167,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.179,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.19,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.223,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.245,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.256,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.279,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.301,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.323,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.334,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.356,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.379,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.401,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.412,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.434,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.456,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.479,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.49,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.512,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.534,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.556,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.568,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.59,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.612,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.634,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.645,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.667,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.69,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.712,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.723,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.745,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MAX1
2720.768,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2721.801,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2730.401,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2731.634,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2732.412,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2733.067,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.09,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.123,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.145,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.167,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.201,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.223,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.245,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.279,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.301,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.323,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.356,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.378,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.401,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.434,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.456,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.479,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.523,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.545,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.567,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.601,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.623,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.645,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.678,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.701,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.723,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.756,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.779,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.801,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.834,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.856,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.878,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.912,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.934,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.956,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2733.99,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.012,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.034,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.067,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.09,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.112,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.156,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.178,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.201,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.234,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.256,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.279,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.312,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.334,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.356,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.39,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.412,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.434,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.467,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.49,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.512,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.556,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.578,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.601,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.634,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2734.656,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2735.59,9,Training,9,Floor,Shelves,Foot Interaction,Left Foot Press
2735.934,9,Training,9,Floor,Shelves,Foot Interaction,Right Foot Press
2736.423,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.445,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.479,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.501,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.523,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.567,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.59,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.612,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.645,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.667,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.689,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.734,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.756,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.79,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.823,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.845,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
2736.867,9,Training,9,Floor,Shelves,Foot Interaction,Right Sliding MIN1
