TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Interaction,Details
7.519917,1,Training,1,Shelves,Shelves,Foot Interaction,Left Foot Press
8.086576,1,Training,1,Shelves,Shelves,Foot Interaction,Right Foot Press
8.57546,1,Training,1,Shelves,Shelves,Foot Interaction,Left Foot Press
37.17514,1,Training,1,Shelves,Shelves,TaskBoard Button,Start
43.91951,1,Training,1,Shelves,Shelves,Foot Interaction,Left Foot Press
44.95284,1,Training,1,Shelves,Shelves,Foot Interaction,Right Foot Press
49.86389,1,Training,1,Shelves,Shelves,Foot Interaction,Left Foot Press
57.49714,1,Training,1,Shelves,Shelves,Foot Interaction,Right Foot Press
58.19713,1,Training,1,Shelves,Shelves,Foot Interaction,Left Foot Press
64.51928,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.5415,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.56373,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.57484,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.59706,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.61928,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.6415,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.65261,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.67484,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.69706,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.71928,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.73039,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.75262,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.77483,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.79706,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.80817,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.83039,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.85262,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.87483,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.88595,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.90816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.93039,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.95261,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.96372,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
64.98595,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.00816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.03039,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.0415,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.06372,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.08595,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.10816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.11928,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.14149,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.16372,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.18594,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.20816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.24149,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.26372,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.27483,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.29705,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.30816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.33038,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.35261,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.36372,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.38594,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.40816,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
65.43038,1,Training,1,Shelves,Shelves,Hand Interaction,MAX3 Grabbed
